ID,Indicateur,Indicateurs_Onglet,Ordre,Type de graphique,Indicateurs_Sous-onglet,Sous-niveau (graphique),Contact source/DG,Sources,Lien données source,Lien site source,Description,Unité,Périmètre,2017,label_2017,2018,label_2018,2019,label_2019,2020,label_2020,2021,label_2021,2022,label_2022,2023,label_2023,2024,label_2024,2025,label_2025,2026,label_2026,2027,label_2027,2028,label_2028,2029,label_2029,2030,label_2030,Source de la cible,Dernière mise à jour,Etat source,Statut recette,MAJ mesuré,Tags objectifs environnementaux,Responsable SGPE,Calcul effectué,Lien cible 2030,Mode de calcul de la cible,MAJ mesuré - commentaires,MAJ cible,MAJ cible - commentaires,Anomalie rencontrée,Arbitrage proposé,Nature arbitrage,Ambition liée,Chantier ou Impact,Levier,ID opendata,2015,2012,Rythme annuel sur trois ans,Présence dans le référentiel,ordre_global,MAJ en PROD,Rythme annuel sur un an,Rythme annuel requis d'ici 2030,IRPE associé,IRPE valide,IRPE ids
3dae5901-b3d9-4539-a2c9-eeb039e32633,Puissance d’électrolyse installée ,Energie,24,Barres simple,Hydrogène,,,"Source PPG, données MTECT",https://pilote.modernisation.gouv.fr/chantier/CH-059,,"Le développement de l'hydrogène bas carbone nécessite la mise en service de capacités importantes d'électrolyse décarbonée. L'indicateur représente la puissance totale d'électrolyse d'ores et déjà installée sur le territoire national. 
",Mégawatts,Hexagone et outre-mer,,,,,,,,,,,0,mesuré,0,cible,0,mesuré,0,projection,900,projection,1800,projection,2700,projection,3600,projection,4500,cible,SNBC 3 (provisoire),2025-08-20 3:19pm,Lien seulement,false,"Ajout de nouvelles données, Anomalie détectée","Atténuation, Ressources",Guillaume Vidon,,,Jalons OPAS (Fla3 et pertes de débouchés),ajout année 2024,Cible OK,"MàJ pour la cible de la nouvelle SNH qui est ""jusqu""à 4,5 GW en 2030""","la donnée pour 2023 n'est pas accessible sur les données Pilote qui ne proposent pas d'historique, mais uniquement la dernière valeur actualisée",Chercher une source plus pérenne que Pilote. Supprimer les années d'ici 2030 car le rythme dépendra de celui des AO,Changer la source,,Produire / Décarboner les procédés industriels les plus émissifs,Autres indicateurs,,,,,false,265,2024-08-02 15:19:00+02:00,,,,false,
32bfae7e-7d73-4623-bee9-a714e62fdd96,Puissance d’électrolyse contractualisée sur les projets nationaux annoncés,Energie,25,Barres simple,Hydrogène,,,"Source PPG, données MTECT",https://pilote.modernisation.gouv.fr/chantier/CH-059,,"Le développement de l'hydrogène bas carbone nécessite la mise en service de capacités importantes d'électrolyse décarbonée. L'indicateur représente la puissance totale d'électrolyse prévue dans les projets lauréats des appels d'offre lancés par le gouvernement à cet effet. 


",Mégawatts,Hexagone et outre-mer,,,,,,,,,,,390,mesuré,1330,cible,299,mesuré,1950,cible,2100,cible,,,,,,,,,PPG,2025-08-20 3:19pm,Lien seulement,false,"Ajout de nouvelles données, Anomalie détectée","Atténuation, Ressources",Guillaume Vidon,,,Cible PPG,ajout année 2024,Cible erronée / à supprimer,Difficulté à garder cette chronique d'engagements dans le contexte actuel,"la donnée pour 2023 n'est pas accessible sur les données Pilote qui ne proposent pas d'historique, mais uniquement la dernière valeur actualisée. la donnée 2022 ne correspond pas à celle affichée sur Pilote",Chercher une source plus pérenne que Pilote. Supprimer l'indicateur qui est très dépendant de la stratégie de contractualisation de l'état,Changer la source,,Produire / Décarboner les procédés industriels les plus émissifs,Autres indicateurs,,,,,false,266,2024-08-02 15:19:00+02:00,-45.5,,,false,
d21e15eb-9618-4835-9546-98567e68e5fe,Production d'énergie primaire à partir de biomasse solide,Energie,27,Barres simple,Bois,,,"SDES, séries longues",https://www.statistiques.developpement-durable.gouv.fr/media/7581/download?inline,https://www.statistiques.developpement-durable.gouv.fr/chiffres-cles-des-energies-renouvelables-edition-2024,"La biomasse solide, notamment le bois, représente aujourd'hui une source importante d'énergie, en particulier pour la production de chaleur. L'indicateur représente la production d'énergie à partir de biomasse solide, qu'il s'agisse de bois, de charbon de bois ou de résidus. 

",Térawattheures ,Hexagone et outre-mer,"124,44",mesuré,124,mesuré,"123,93",mesuré,"116,11",mesuré,"130,36",mesuré,"122,96",mesuré,"124,04",mesuré,"121,12",mesuré,,,,,,,,,,,,,SNBC 3 (provisoire),2026-02-05 3:19pm,Lien seulement,false,"Ajout de nouvelles données, Mise à jour rétrospective","Atténuation, Ressources",Guillaume Vidon,,,Run2,"Le SDES sort un bilan rétrospectif actualisé tous les ans. L'intitulé de l'indicateur ne mentionne pas le charbon alors que le nôtre si.
Màj 2026-02-05 - Données du SDES",Cible en cours d'ajustement - SNBC,"Dans le run3 je pense trouver 292,6 TWh pour la prod d'énergie primaire à partir de biomasse",La cible ne correspond pas à l'historique et semble ne pas correspondre à la PPE,,,,Produire / Mobiliser la biomasse pour répondre aux besoins énergétiques non électrifiables,Développement de la production de biomasse solide à vocation énergétique de qualité et orientation vers les usages prioritaires,EN013TFR,,,,true,267,2024-08-02 15:19:00+02:00,-2.92,,,false,
caac60a7-53a9-4966-a08d-3da519f0d9d1,"Importations de bois énergie, en valeur",Energie,28,Barres simple,Bois,,,"SDES, séries longues",https://www.statistiques.developpement-durable.gouv.fr/media/8408/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-energetique-de-la-france-en-2024-donnees-provisoires,"L'usage de bois comme source d'énergie n'est vertueux que dans un cadre de gestion durable de la ressource, et sa production nationale est donc souhaitable tant sur le plan environnemental qu'en termes de souveraineté économique et d'emploi. L'indicateur représente les importations de bois utilisé pour produire notre énergie.
",Millions d'euros,Hexagone et outre-mer,"77,79",mesuré,"100,66",mesuré,"124,19",mesuré,"112,91",mesuré,"154,83",mesuré,"299,51",mesuré,"325,36",mesuré,"388,87",mesuré,,,,,,,,,,,,,,2026-02-05 3:19pm,Fichier et lien,true,Mise à jour rétrospective,"Atténuation, Ressources, Économie",Guillaume Vidon,,,Pas de cible,"Pas de mise à jour pour 2024 disponible
Màj 2026-02-05 - Données du SDES",Absence de cible,Simplifier en balance commerciale?,,,,,,Autres indicateurs,EN169MFR,,,,false,268,2025-10-13 19:06:00+02:00,63.51,,,false,
b8b71801-cc34-4774-87e9-40ed0ca1fa36,"Exportations de bois énergie, en valeur",Energie,29,Barres simple,Bois,,,"SDES, séries longues",https://www.statistiques.developpement-durable.gouv.fr/media/8408/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-energetique-de-la-france-en-2024-donnees-provisoires,"L'usage de bois comme source d'énergie n'est vertueux que dans un cadre de gestion durable de la ressource, et sa production nationale est donc souhaitable tant sur le plan environnemental qu'en termes de souveraineté économique et d'emploi. L'indicateur représente les exportations de bois à destination de la production d'énergie
",Millions d'euros,Hexagone et outre-mer,"66,74",mesuré,"71,79",mesuré,"53,78",mesuré,"40,96",mesuré,"52,26",mesuré,"86,11",mesuré,"75,5",mesuré,"74,14",mesuré,,,,,,,,,,,,,,2026-02-05 3:19pm,Fichier et lien,true,Mise à jour rétrospective,"Atténuation, Ressources, Économie",Guillaume Vidon,,,Pas de cible,"Pas de mise à jour pour 2024 disponible
Màj 2026-02-05 - Données du SDES",Absence de cible,,,,,,,Autres indicateurs,EN170MFR,,,,false,269,2025-10-13 19:06:00+02:00,-1.36,,,false,
73a87d15-7edb-4f49-ad2c-933d49b1b347,Production nationale de bois énergie,Energie,30,Barres simple,Bois,,,"SDES, séries longues",https://www.statistiques.developpement-durable.gouv.fr/media/8408/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-energetique-de-la-france-en-2024-donnees-provisoires,"L'usage de bois comme source d'énergie n'est vertueux que dans un cadre de gestion durable de la ressource, et sa production nationale est donc souhaitable tant sur le plan environnemental qu'en termes de souveraineté économique et d'emploi. L'indicateur représente la production nationale de bois énergie en valeur (y compris les marges) issue des déchets, des forêts, des bois déjà utilisés. 
",Millions d'euros courants,Hexagone et outre-mer,"2154,29",mesuré,"2066,23",mesuré,"2080,05",mesuré,"2178,3",mesuré,"2526,35",mesuré,"2473,54",mesuré,"3131,54",mesuré,"2693,81",mesuré,,,,,,,,,,,,,,2026-02-05 3:19pm,Fichier et lien,true,Mise à jour rétrospective,"Atténuation, Ressources",Guillaume Vidon,,,Pas cible,"Pas de mise à jour pour 2024 disponible
Màj 2026-02-05 - Données du SDES",Absence de cible,,,Thomas : supprimer cet indicateur en euros car il y a déjà en volume ?,,,Produire / Mobiliser la biomasse pour répondre aux besoins énergétiques non électrifiables,Développement de la production de bois énergie,EN168MFR,,,,true,270,2025-10-13 19:06:00+02:00,-437.73,,,false,
cfcdeae8-59aa-4e3d-9c64-fb1032d8ae49,Volume de chaleur livrée par les réseaux,Energie,31,Barres simple,Chaleur et froid,,,Enquête annuelle sur les réseaux de chaleur et froid SDES - SNCU,https://fedene.fr/ressource/rapport-annuel-enquete-reseaux-chaleur-et-de-froid-2025/,https://fedene.fr/enquete-annuelle-des-reseaux-de-chaleur-froid-2024/,"Les réseaux de chaleur permettent de fournir de la chaleur produite de manière centralisée, souvent sur la base de sources renouvelables ou difficiles d'accès, à des bâtiments publics ou privés, sans devoir passer par une conversion électrique peu efficace.
L'indicateur représente la quantité de chaleur réellement fournie par ces réseaux dans l'année.
",Térawattheures ,Hexagone,"25,3",mesuré,"26,6",mesuré,"26,9",mesuré,"29,4",mesuré,"28,9",mesuré,"29,5",mesuré,"29,5",mesuré,"32,3",mesuré,"40,5333333333",projection,"45,2777777778",projection,"50,0222222222",projection,"54,7666666667",projection,"59,5111111111",projection,"52,7",cible,SNBC 3 (provisoire),2026-02-05 3:19pm,Lien seulement,true,Ajout de nouvelles données,Atténuation,Guillaume Vidon,,,PPE 3,"Ajout de l'année 2023.
Màj 2026-02-05 - Données de l'enquête FEDENE sortie en fin 2025",Cible mise à jour,"Dans la PPE en consultation baisse assez substantielle à 52,7 TWh livrés en 2030 et 39,5 en enr&r",,,,,Produire / Développer les réseaux de chaleur et de froid renouvelables,Autres indicateurs,,,,,false,271,2025-10-13 19:06:00+02:00,2.8,3.4,Volume de chaleur livrée par des réseaux de chaleur,true,509
12452ab2-7e86-4c6d-a610-e4e87d83a715,Part de chaleur renouvelable et de récupération dans les réseaux de chaleur,Energie,32,Barres simple,Chaleur et froid,,,Enquête annuelle sur les réseaux de chaleur et froid SDES - SNCU,https://fedene.fr/ressource/rapport-annuel-enquete-reseaux-chaleur-et-de-froid-2025/,https://fedene.fr/enquete-annuelle-des-reseaux-de-chaleur-froid-2024/,"L'alimentation des réseaux de chaleur par des sources renouvelables plutôt que fossiles permet de diminuer nos émissions de GES.
L'indicateur présente la part de la chaleur livrée provenant de sources renouvelables et de récupération.",Pourcents,Hexagone,"54,94",mesuré,"55,26",mesuré,"58,74",mesuré,"60,54",mesuré,"62,28",mesuré,"66,1",mesuré,"66,44",mesuré,"66,87",mesuré,"69,5072525597",projection,"70,6058020478",projection,"71,7043515358",projection,"72,8029010239",projection,"73,9014505119",projection,75,cible,PPE 3 (provisoire),2026-02-05 3:19pm,Lien seulement,true,Ajout de nouvelles données,Atténuation,Guillaume Vidon,,,PPE 3 ,"Ajout de l'année 2023.
Màj 2026-02-05 - Données de l'enquête FEDENE sortie en fin 2025",Cible OK,75% dans le calcul de la PPE en consultation,,,,,Produire / Développer les réseaux de chaleur et de froid renouvelables,Décarbonation de la production de chaleur,,,,,true,272,2025-10-13 19:06:00+02:00,0.43,1.355,Part de chaleur décarbonée (ENR&R : renouvelable et de récupération) dans les réseaux de chaleur,true,510
f00d6c3d-a4da-4306-ace2-db79b268ebdb,Part des énergies renouvelables dans la consommation de chaleur et de froid,Energie,33,Barres simple,Chaleur et froid,,,"SDES, chiffres clés des énergies renouvelables",https://www.statistiques.developpement-durable.gouv.fr/chiffres-cles-des-energies-renouvelables-edition-2025?rubrique=&dossier=1381,https://www.statistiques.developpement-durable.gouv.fr/chiffres-cles-des-energies-renouvelables-edition-2024,"La production de chaleur ou de froid à partir d'énergies renouvelables permet de réduire fortement les émissions associées. L'indicateur représente la part, en %, des énergies renouvelables dans la consommation finale (brute) de chaleur et de froid (calcul au sens de la directive RED II).
",Pourcents,Hexagone ,"20,8",mesuré,"21,61",mesuré,"22,69",mesuré,"23,37",mesuré,"24,62",mesuré,"27,66",mesuré,"30,35",mesuré,"31,13",mesuré,"31,4",projection,"33,1",projection,"34,8",projection,"36,5",cible,,,,,PPE 3 (provisoire),2026-02-05 3:19pm,Lien seulement,true,Ajout de nouvelles données,"Atténuation, Adaptation",Guillaume Vidon,,,"Objectifs PPE2. Pour 2028, moyenne scénario bas et scénario haut",Ajout de l'année 2023,Absence de cible,J'ai l'impression qu'il n'y a pas d'objectif en dur dans la PPE,,,,,,Décarbonation de la production de chaleur,"Chiffres clés des enr
Onglet P4_G4",,,,false,273,2025-10-13 19:06:00+02:00,0.78,,,false,
94b7af4e-6fa3-4a2e-91d6-233f8e3369d1,Livraison par des réseaux de froid renouvelable et de récupération,Energie,34,Barres simple,Chaleur et froid,,,Enquête annuelle sur les réseaux de chaleur et froid SDES - SNCU,https://fedene.fr/ressource/rapport-annuel-enquete-reseaux-chaleur-et-de-froid-2025/,https://fedene.fr/enquete-annuelle-des-reseaux-de-chaleur-froid-2024/,"Dans le cadre du réchauffement climatique, la production décarbonée de froid représente un enjeu à ne pas négliger. L'indicateur représente la quantité de froid renouvelable et de récupération fournie par les réseaux dans l'année. 
",Térawattheures ,Hexagone et outre-mer,"0,99",mesuré,"1,05",mesuré,"0,98",mesuré,"0,81",mesuré,"0,8",mesuré,"0,99",mesuré,"0,92",mesuré,"0,87",mesuré,,,,,,,,,,,2,cible,PPE 3 (provisoire),2026-02-05 3:19pm,Lien seulement,true,Ajout de nouvelles données,"Atténuation, Adaptation",Guillaume Vidon,,,"Objectifs PPE2. Pour 2028, moyenne scénario bas et scénario haut)","Ajout de l'année 2023
Màj 2026-02-05 - Données de l'enquête FEDENE sortie en fin 2025",Cible en cours d'ajustement - autre,Objectif de 2 TWh en 2030 dans la PPE en consultation,,,,,Produire / Développer les réseaux de chaleur et de froid renouvelables,Développement des réseaux de froid,,,,,true,274,2025-10-13 19:06:00+02:00,-0.05,0.1883,,false,
45518edb-d603-4d5d-bc05-ffc62ddf2f85,Production nationale d'énergies fossiles,Energie,35,Barres empilées,Fossiles,Pétrole,,"SDES, séries longues",https://www.statistiques.developpement-durable.gouv.fr/media/7601/download?inline,https://www.statistiques.developpement-durable.gouv.fr/edition-numerique/chiffres-cles-energie/,La production d'énergie primaire fossile reste relativement marginale en France (10TWh contre 1249TWh au total en France en 2022). L'indicateur représente l'énergie primaire produite par le pétrole et le gaz naturel - c'est à dire la quantité d'énergie extraite du sol français sous ces formes.,Térawattheures,Hexagone et outre-mer,"11,57",mesuré,"10,93",mesuré,"11,59",mesuré,"9,82",mesuré,"10,38",mesuré,"9,77",mesuré,"9,74",mesuré,"9,57",mesuré,,,,,,,,,,,,,,2026-02-05 9:37am,Lien seulement,true,"Ajout de nouvelles données, Mise à jour rétrospective","Atténuation, Ressources, Santé",Guillaume Vidon,,,,Ajout de l'année 2024 et bilan rétrospectif du SDES,Absence de cible,,,,,,,Autres indicateurs,PB001TFR,,,,false,275,2025-10-13 19:06:00+02:00,-0.17,,,false,
67a8135e-1492-4b5d-9d38-c2ff18c5887d,Production nationale d'énergies fossiles,Energie,35,Barres empilées,Fossiles,Gaz naturel,,"SDES, séries longues",https://www.statistiques.developpement-durable.gouv.fr/media/7601/download?inline,https://www.statistiques.developpement-durable.gouv.fr/edition-numerique/chiffres-cles-energie/,,Térawattheures PCS,,"0,18",mesuré,"0,1",mesuré,"0,19",mesuré,"0,2",mesuré,"0,26",mesuré,"0,23",mesuré,"0,2",mesuré,"0,14",mesuré,,,,,,,,,,,,,,2026-02-05 9:37am,Lien seulement,true,"Ajout de nouvelles données, Mise à jour rétrospective","Atténuation, Ressources, Santé",Guillaume Vidon,,,,Ajout de l'année 2024 et bilan rétrospectif du SDES,Absence de cible,,,,,,,Autres indicateurs,GA001SFR,,,,false,276,2025-10-13 19:06:00+02:00,-0.06,,,false,
20ba5d89-f5f0-4733-8ec6-0bdd8a84dde9,Part des sources fossiles dans la consommation d'énergie finale,Energie,36,Barres empilées,Fossiles,Charbon ,,"SDES, séries longues",https://www.statistiques.developpement-durable.gouv.fr/media/6368/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-energetique-de-la-france-en-2022-donnees-provisoires,"Depuis 1990, la consommations de pétrole a reculé de 24%; à l'inverse, la consommation de gaz naturel a augmenté de 35% tandis que celle d'énergies renouvelables a plus que doublé. L'indicateur représente l'évolution, corrigée des variations climatiques, de la part des ressources fossiles dans la consommation d'énergie finale totale (incluant les usages non-énergétiques de ces ressources).
Pour le gaz, les indices utilisés sont en TWh simples. Pour toutes les énergies, les données sont corrigés des variations climatiques.",Pourcents,Hexagone et outre-mer (hors Corse pour les projections),"0,9",mesuré,"0,95",mesuré,"0,78",mesuré,"0,74",mesuré,"0,81",mesuré,"0,64",mesuré,"0,61",mesuré,"0,51",mesuré,,,,,,,,,,,,,SNBC 3 (provisoire),2026-02-05 9:37am,Fichier et lien,true,"Anomalie détectée, Mise à jour rétrospective","Atténuation, Ressources, Santé",Guillaume Vidon,,,Run2,,Cible en cours d'ajustement - SNBC,"Suppression de cibles qui n'avaient aucun sens. 
Màj 2026-02-05 : calcul à partir de page 48 PPE3 et obj 42% fossile 2030 --> donne 1,2% ce qui est plus élevé qu'à date. Je propose de ne pas mettre","Les données affichées sont issues d'un calcul utilisant les séries longues des bilans énergétiques du SDES. Les séries exactes utilisées pour évaluer les consommations finales de charbon et de toutes énergies ne sont pas précisées, ce qui rend leur vérification compliquée",,,,,Autres indicateurs," CA055TFC
/ SY026TFC",,,,false,277,2025-10-13 19:06:00+02:00,-0.1,,,false,
85625551-41ba-441f-bdef-2afc8187728c,Part des sources fossiles dans la consommation d'énergie finale,Energie,36,Barres empilées,Fossiles,Pétrole,,"SDES, séries longues",https://www.statistiques.developpement-durable.gouv.fr/media/6368/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-energetique-de-la-france-en-2022-donnees-provisoires,,,,"43,92",mesuré,"42,94",mesuré,"43,02",mesuré,"40,75",mesuré,"42,2",mesuré,"41,99",mesuré,"42,13",mesuré,"41,71",mesuré,"32,9",cible,"31,6333333333",projection,"30,3666666667",projection,"29,1",cible,"27,7",projection,"25,6",cible,SNBC 3 (provisoire),2026-02-05 9:37am,Fichier et lien,true,"Anomalie détectée, Mise à jour rétrospective","Atténuation, Ressources, Santé",Guillaume Vidon,,,Run2,,Cible en cours d'ajustement - SNBC,"En calcul dans le fichier run3_v1 je trouve 30,7% en 2030 (497,3 TWh de pétrole raffiné / 1619,8 TWh d'energie finale consommée)
Màj 2026-02-05 : calcul à partir de page 48 PPE3 et obj 42% fossile 2030","Les données affichées sont issues d'un calcul utilisant les séries longues des bilans énergétiques du SDES. Les séries exactes utilisées pour évaluer les consommations finales de pétrole et de toutes énergies ne sont pas précisées, ce qui rend leur vérification compliquée",Les données affichées ne conviennent pas car ne distinguent pas mesuré et cible,Ajuster la forme,,,Autres indicateurs,"PE033TFC
 / SY026TFC",,,,false,278,2025-10-13 19:06:00+02:00,-0.42,-2.685,,false,
d39a69b1-1445-4f2a-b684-440baa352412,Part des sources fossiles dans la consommation d'énergie finale,Energie,36,Barres empilées,Fossiles,Gaz naturel,,"SDES, séries longues",https://www.statistiques.developpement-durable.gouv.fr/media/6368/download?inline,https://www.statistiques.developpement-durable.gouv.fr/bilan-energetique-de-la-france-en-2022-donnees-provisoires,,,,"19,35",mesuré,"19,62",mesuré,"19,3",mesuré,"20,33",mesuré,"19,06",mesuré,"18,31",mesuré,"17,56",mesuré,"17,85",mesuré,"17,7",cible,"17,2333333333",projection,"16,7666666667",projection,"16,3",cible,"15,55",projection,"15,2",cible,SNBC 3 (provisoire),2026-02-05 9:37am,Fichier et lien,true,"Anomalie détectée, Mise à jour rétrospective","Atténuation, Ressources, Santé",Guillaume Vidon,,,Run2,,Cible en cours d'ajustement - SNBC,"En calcul dans le fichier run3_v1 je trouve 13,1% en 2030 (211,6 TWh de pétrole raffiné / 1619,8 TWh d'energie finale consommée)
Màj 2026-02-05 : calcul à partir de page 48 PPE3 et obj 42% fossile 2030","Les données affichées sont issues d'un calcul utilisant les séries longues des bilans énergétiques du SDES. Les séries exactes utilisées pour évaluer les consommations finales de gaz naturel et de toutes énergies ne sont pas précisées, ce qui rend leur vérification compliquée",Les données affichées ne conviennent pas car ne distinguent pas mesuré et cible,Ajuster la forme,,,Autres indicateurs,"GA045TFC / SY026TFC
",,,,false,279,2025-10-13 19:06:00+02:00,0.29,-0.4417,,false,
ab3caeb7-7bdf-47ab-97c8-6ccf7852c524,Evolution du puits forestier,Ecosystèmes,8,Courbes indépendantes,Forêts,"Puits ""bois mort""",,Citepa,https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/,https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/,"L'absorption de carbone par la croissance des forêts constitue un ""puits carbone"", élément de compensation des émissions de GES essentiel pour pouvoir atteindre la neutralité carbone. L'indicateur représente le flux de carbone stocké, chaque année, par les forêts.

puits ""bois mort""",Millions de tonnes équivalent CO2 par an,Hexagone et outre-mer,-6335,mesuré,-11506,mesuré,-14024,mesuré,-16811,mesuré,-17082,mesuré,-17261,mesuré,-17021,,,mesuré,,,,,,,,,,,,cible,SNBC 3 (provisoire),2024-08-02 3:19pm,Lien seulement,false,"Mise à jour rétrospective, Ajout de nouvelles données",Atténuation,Cédric Le Mouel,"citepa secten 2025, tableau lulucf background, puits bois mort : CSC DW NatMort) Carbon stock Changes in Dead Wood - Natural mortality,
puits total : 4.A. Forest land.
",,SNBC Run2,"Reprise de la série de données du Secten 2025, dont les données historiques ont été revues par rapport au Secten 2024. Ajout des données de 2024 - ok données mais changer le format ",Cible à recalibrer,"cible à recalibrer avec celle de la SNBC 3 run 3 quand elle sera publique (snbc 2 ""réajustée secten 2025"" n'est pas réajustée selon les bonnes méthodes de calcul donc elle est fausse",,"distinguer le puits vivant et le puits bois mort dans les émissions et la cible (lulucf background)
Pas de cible, puits mort et vivant",,,Préserver / Redonner à la forêt sa capacité de stockage de carbone,Indicateur de chantier,,,,,true,160,2024-08-02 15:19:00+02:00,-179,,,false,
9eaa1ffe-81ce-4cc0-ad89-c7b473853f85,Evolution de la surface forestière,Ecosystèmes,9,Barres empilées,Forêts,total,,IGN Mémento,https://inventaire-forestier.ign.fr/IMG/pdf/memento_2023.pdf,https://inventaire-forestier.ign.fr/spip.php?rubrique219=,,,,"16,884",mesuré,"16,814",mesuré,"16,874",mesuré,"16,985",mesuré,"17,076",mesuré,"17,282",mesuré,"17,5",mesuré,"17,6",mesuré,,,,,,,,,,,,,,2024-08-01 9:37am,Lien seulement,false,Anomalie détectée,"Atténuation, Ressources",Cédric Le Mouel,,,,"Cédric : impossible de compléter la partie feuillus majoritaires : je ne trouve pas les données dans le mémento. Supprimer la granularité feuillu/résineux ou retrouver la donnée auprès de l'IGN? il y a bien la données mais sur plusieurs années, ici https://foret.ign.fr/IGD/fr/indicateurs/1.1 ",,,Besoin de précisions sur le calcul effectué à partir des données du memento pour aboutir aux données du Grist. Les données trouvées n'ont pas la même granularité et sont donc manquantes pour plusieurs années. ,"surface forestière uniquement, car le volume résineux/feuillu est déjà traité das un autre indicateur, la surface résineux/feuillus est plus difficile à quantifier car dépend d'effet de seuil. https://inventaire-forestier.ign.fr/IMG/pdf/memento_2024.pdf",,,Préserver / Redonner à la forêt sa capacité de stockage de carbone,Accroissement des surfaces forestières,,,,,true,162,2024-08-01 09:37:11+02:00,0.1,,,false,
645675db-0d51-437c-859e-bb4e5ad736e0,Circulation des poids lourds,,0,Barres empilées,,,,SDES,,,,Milliards de véhicules-kilomètre,,0,,0,,"37,2",mesuré,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"33,3",cible,SNBC 3 (provisoire),,,false,,,Louis-Pierre Geffray,,,Run3,,,,,,,,Se déplacer / Réduire le trafic de poids lourds pour les marchandises,Indicateur de chantier,,,,,true,0,,,-0.3545,,false,
e6c240b0-abac-4f46-a56b-3e7eb67abb07,Production d'électricité décarbonée,,0,Barres simple,,,,"SDES, séries longues",https://www.statistiques.developpement-durable.gouv.fr/media/6368/download?inline,,"Production nette d'électricité par les voies suivantes : nucléaire, hydraulique (dont pompage), éolienne, photovoltaïque, géothermique",TWh,Hexagone,"465,99",mesuré,"501,26",mesuré,"486,07",mesuré,"453,61",mesuré,"474,92",mesuré,"385,89",mesuré,"451,72",mesuré,"508,09",mesuré,0,,0,,0,,0,,0,,577,cible,PPE 3 (provisoire),2026-02-05 12:00am,,true,Mise à jour rétrospective,,Guillaume Vidon,,,,,Cible mise à jour,Màj 2026-05-02 : PP3 en consult dit 577 TWh,,,,,Produire / Accroitre notre production d'électricité décarbonée,Indicateur de chantier,EL020TMR + EL023TMR + EL024TMR + EL026TMR + EL077TMR,,,,true,0,,56.37,11.485,,false,
e3e66ddc-b62a-41c5-9d65-7d4d70a5df80,Production d'énergie par mobilisation de la biomasse,,0,Barres simple,,,,SDES,,,Pas clairement défini,TWh,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,220,cible,PPE 3 (provisoire),,,false,,,Guillaume Vidon,,,,,,,,Redéfinit l'indicateur pour qu'il soit plus précis,,,Produire / Mobiliser la biomasse pour répondre aux besoins énergétiques non électrifiables,Indicateur de chantier,,,,,true,0,,,,,false,
0d434e56-e827-4866-9ccd-18388d10cec2,Emissions domestiques de gaz à effet de serre dues à l'élevage,,0,Barres empilées,,,,CITEPA,https://www.citepa.org/explorateur-de-donnees/,,,Mt CO2e,,"51,6",mesuré,"50,9",mesuré,50,mesuré,"49,2",mesuré,48,mesuré,47,mesuré,"46,1",mesuré,"45,2",mesuré,0,,0,,0,,0,,0,,0,,,,,false,,,Anne Laurent,,,,,,,,,,,Se nourrir / Développer des pratiques d'élevage durable,Indicateur de chantier,,,,,true,0,,-0.9,,,false,
9b76965f-fec0-4622-bb06-2eeecac6101b,Emissions domestiques dues aux gaz fluorés,,0,Barres empilées,,,,CITEPA,https://www.citepa.org/explorateur-de-donnees/,,,Mt CO2e,,"17,857",mesuré,"16,12",mesuré,"13,998",mesuré,"12,435",mesuré,"11,107",mesuré,"9,962",mesuré,"9,002",mesuré,"9,002",mesuré,0,,0,,0,,0,,0,,0,,,,,false,,,Joseph Hajjar,"Somme des émissions CO2e des émissions nationales de HFC, PFC, SF6, NF3",,,,,,,,,,Produire / Réduire les fuites de gaz à effet de serre et polluants,Abattement des gaz fluorés (tous secteurs),,,,,true,0,,0,,,false,
72bedb7a-ad09-4ed9-bbb5-b2640caeb3a7,Part des masses d’eau de surface en bon ou très bon état écologique ,,0,,,,,"Rapportage à la Commission européenne dans le cadre de la DCE
EauFrance
SDES","https://www.eaufrance.fr/actualites/parution-de-ledition-2022-du-bulletin-rapportage
https://www.statistiques.developpement-durable.gouv.fr/la-pollution-des-eaux-superficielles-et-souterraines-en-france-extrait-du-bilan-environnemental",,,Pourcents,,0,,0,,44,mesuré,0,,0,,"43,6",mesuré,,,,,,,,,100,cible,100,cible,100,cible,100,cible,,,,true,,,Maxence Clément,,,,"Suivi uniquement lors du rapportage à la Commission dans le cadre de la mise en oeuvre de la DCE
Bilan réalisé tous les 3-4 ans seulement
Pas de point + récent que 2022
Autres points facilement accessibles  : 2009, 2013, 2015",,Cible 100% en 2027 directive cadre sur l'eau,,,,,Synthèse / Eau,Indicateur d'impact,,44,,,true,0,,-0.1333,7.05,,false,
